,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
summersalt.com,found,SUMMERSALT,"Summersalt, Inc.",summersalt.com,gosummersalt.com,,,"hello@summersalt.com,press@summersalt.com",Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",23,32,Apparel & Footwear,Designer swimwear without the designer price tag! 5x stronger (and cuter) than your ordinary suit. Everything is under $95.,,"911 Washington Ave #215, Saint Louis, MO 63101-1208, US",America/Chicago,-6,911,Washington Ave,215,Saint Louis,63101,Missouri,MO,United States,US,38.631,-90.19269,,,company/gosummersalt,,,,,,,,,,FALSE,private,,824029947,+1 314-727-9879,23518,78955,30,11-50,,9300000,,$1M-$10M,12,"bing_advertiser,google_apps,visual_website_optimizer,cloud_flare,klaviyo,crazy_egg,facebook_advertiser,amazon_payments,google_remarketing,swell_rewards,hotjar,adroll,google_adwords,facebook_connect,shopify,google_analytics,google_tag_manager",
lovepopcards.com,found,LovePop Cards,LovePop Inc,lovepopcards.com,"lovepopcards.org,lovepop.com,lovepopcards.us,lovepopcards.co",,+1 888-687-9589,press@lovepopcards.com,Information Technology,Software & Services,Internet Software & Services,Internet,87,54,"Internet,Technology,Retail,B2C,Mobile",Lovepop cards are 3D paper pop up greeting cards for all occasions. A lovepop is a beautiful keepsake that unfolds like a miniature surprise.,2014,"125 Lincoln St, Boston, MA 02111-2503, US",America/New_York,-5,125,Lincoln St,,Boston,2111,Massachusetts,MA,United States,US,42.35123,-71.05848,https://logo.clearbit.com/lovepopcards.com,lovepopcards,company/lovepop-cards,lovepopcards,3385636133,Follow us @lovepop,120,28,"Boston, MA",http://t.co/D7RA9Iv9ns,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,organization/lovepop-cards,FALSE,private,,474120763,+1 412-951-7137,30466,89948,110,51-250,,21200000,,$10M-$50M,12,"google_apps,aws_route_53,cloud_flare,typekit_by_adobe,zendesk,stripe,double_click,mailchimp,sendgrid,amazon_payments,google_remarketing,yotpo,google_adwords,mandrill,facebook_connect,talkable,google_tag_manager,shopify,typeform,youtube,google_maps,heap,facebook_advertiser,google_analytics,hotjar,algolia",
smokecartel.com,found,Smoke Cartel,Smoke Cartel Inc,smokecartel.com,"glassheadswholesale.com,smokecartel.online,smoke-cartel.com",,+1 912-319-7199,,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,59,45,"E-commerce,Consumer Staples,B2C","Smoke Cartel is the trusted online head shop with free shipping, instant returns, and top notch customer support. Shop for glass water bongs, dab rigs, hand pipes, vaporizers and other smoking accessories. Top brands and the best prices. Save big by sh...",,"1313 Rogers St, Savannah, GA 31415-1428, US",America/New_York,-5,1313,Rogers St,,Savannah,31415,Georgia,GA,United States,US,32.0883,-81.11438,https://logo.clearbit.com/smokecartel.com,smokecartel,,SmokeCartel,2291871255,"Online headshop for humans. Shop bongs, vaporizers, dab rigs, heady glass, accessories and more! Based in Savannah, GA. ðŸ‘
$SMKC",7717,133,"Savannah, GA",https://t.co/aIDtiPyZ3K,https://pbs.twimg.com/profile_images/1029380954983346177/Z8Ak-JQO_normal.jpg,,FALSE,private,,,,33695,124833,,,,,,,,"cloud_flare,godaddy_nameserver,klaviyo,amazon_s3,youtube,google_remarketing,help_scout,mailgun,shopify,disqus,facebook_advertiser,google_analytics",
famovape.com,found,Famovape,,famovape.com,,,,"info@famovape.com,market@famovape.com,service@famovape.com",,,,,,,,"Famovape's founders have been working hard in the vaping industry and have not forgotten their original intentions. The time flow shifted to 2017. After thinking about it, the entire founding team finally gave up the high salary of other companies and ...",,,,,,,,,,,,,,,,https://logo.clearbit.com/famovape.com,,,famovape,9.99E+17,"Famovape
ðŸ’¥FAMOVAPEðŸ’¥ Your Best Vaping Partner. ðŸ”žðŸš­
New Product : 
MAGMA BOX 
Chillax Pod
https://t.co/kktuus48ds
10% Off Coupon For Twitter Follower: FAMOTWT10",383,15,,https://t.co/zzUlWuTGoH,https://pbs.twimg.com/profile_images/1141914974052204544/vpndFSed_normal.jpg,,FALSE,private,,,,,96068,,,,,,,,"google_apps,cloud_flare,youtube,shopify,google_analytics",
ruggable.com,found,Ruggable,Ruggable LLC,ruggable.com,ruggable.net,,,"support@ruggable.com,legal@ruggable.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,35,33,"Consumer Discretionary,Consumer Goods,B2C","Shop area rugs, accent rugs and runner rugs at Ruggable. Washable, stain-resistant and waterproof, our rugs are perfect for homes with kids and pets. Ships free!",,"17809 S Broadway, Gardena, CA 90248-3541, US",America/Los_Angeles,-8,17809,S Broadway,,Gardena,90248,California,CA,United States,US,33.86884,-118.27861,https://logo.clearbit.com/ruggable.com,ruggable,company/ruggable,,,,,,,,,organization/ruggable,FALSE,private,,,+1 310-980-1478,7043,31330,45,11-50,,,,,12,"google_apps,visual_website_optimizer,cloud_flare,godaddy_nameserver,zendesk,youtube,yotpo,mandrill,google_tag_manager,shopify,klaviyo,facebook_advertiser,zopim,google_analytics,criteo",
augustethelabel.com,found,Auguste The Label,Auguste The Label Pty Ltd,augustethelabel.com,,,+61 2 6685 6333,"wholesale@augustethelabel.com,marketing@augustethelabel.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,Apparel & Footwear,B2C","Auguste The Label is a boutique brand dreamt up on Australiaâ€™s East Coast with a clear vision: to transcend trends and design future vintage pieces that will be loved for seasons to come. A proud member of the 1% For The Planet movement, the label is b...",,,,,,,,,,,,,,,,https://logo.clearbit.com/augustethelabel.com,augustethelabel,company/auguste-the-label,augustethelabel,9.21E+17,Auguste The Label is a boutique brand dreamt up on Aus East Coast. Transcending trends & designing future vintage pieces that will be loved for seasons to come.,71,40,"Byron Bay, New South Wales",https://t.co/0iJNwbH5AB,https://pbs.twimg.com/profile_images/1013688593204764672/ww15naZT_normal.jpg,,FALSE,private,,,,149793,273966,10,10-Jan,,,,$1M-$10M,,"google_apps,cloud_flare,godaddy_nameserver,maxmind,conversio,google_tag_manager,mailgun,shopify,facebook_advertiser,zopim,google_analytics",
boucherouiterug.com,found,Moroccanrugs,,boucherouiterug.com,,,"+1 607-241-5120,+212 662-243355",,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,57,44,"E-commerce,Consumer Discretionary,B2C","Natural Moroccan rugs , vintage Moroccan Berber carpets, Boucherouite rugs & Beni ourain rugs. 100% authentic Moroccan Berber Kilim Rugs , Vintage Tuareg Mats",,2-3 Business days after handling time anywhere in USA,,,,,,,,,,,,,,https://logo.clearbit.com/boucherouiterug.com,,,Moroccanrugs2,1.16E+18,"Moroccan Design Area Rugs
The Best Collection of Vintage #Moroccan #Rugs #Beni_ouarain #Berber azilal Moroccan Area Rugs Tuareg mats",39,223,,https://t.co/JBVMx1hmYg,https://pbs.twimg.com/profile_images/1155528756066435074/K3vtpf4X_normal.jpg,,FALSE,private,,,,171076,87630,,,,,,,,"cloud_flare,godaddy_nameserver,amazon_payments,youtube,tawk,shopify,facebook_advertiser,google_analytics,conversio,google_tag_manager",
ridgewallet.com,found,The Ridge Wallet,The Ridge Wallet LLC,ridgewallet.com,ridgewallet.co.uk,,,support@ridgewallet.com,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,33,33,"E-commerce,Consumer Discretionary,Apparel & Footwear,B2C","The Ridge Wallet is an expanding minimalist wallet that protects your cards and cash. Made from Aluminum, Titanium, Carbon Fiber, and Damascus.",,"520 Broadway #200, Santa Monica, CA 90401, USA",America/Los_Angeles,-8,520,Broadway,200,Santa Monica,90401,California,CA,United States,US,34.016159,-118.4916379,https://logo.clearbit.com/ridgewallet.com,theridgewallet,company/the-ridge-wallet,RidgeWallet,2.70E+09,"A modern, slim, RFID-blocking wallet designed to keep up with your lifestyle. Re-evaluate your everyday carry and ditch the bulky wallet. #ridgewallet",13617,189,Worldwide,https://t.co/z63ZgxgmNd,https://pbs.twimg.com/profile_images/1143598045189173249/JrDli0YY_normal.png,,FALSE,private,,,,6464,31504,30,11-50,,,,,,"cloud_flare,godaddy_nameserver,klaviyo,taboola_ads,justuno,amazon_payments,hotjar,talkable,google_tag_manager,shopify,formstack,youtube,facebook_advertiser,google_analytics,conversio,criteo",
nakedwolfe.com,found,Naked Wolfe,,nakedwolfe.com,"nakedwolfe.cn,nakedwolfe.it,nakedwolfe.co.uk",,,"pr@nakedwolfe.com,info@nakedwolfe.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,31,31,"E-commerce,Consumer Staples,Apparel & Footwear,B2C",Naked Wolfe is a Fast Fashion Designer Luxury Footwear Label for Men and Women. Shop The Superior Quality Combined With Leading-Edge Fashion Online At Naked Wolfe.,,,,,,,,,,,,,,,,,naked-wolfe-469354850086850,,,,,,,,,,,FALSE,private,,,,,19058,,,,,,,,"cloud_flare,godaddy_nameserver,microsoft_exchange_online,outlook,microsoft_office_365,hotjar,shopify,klaviyo,facebook_advertiser,zopim,google_analytics,conversio,google_tag_manager",
dagnedover.com,found,Dagne Dover,,dagnedover.com,"dagnedover.co,dagnedover.us,dagnedover.co.in,dagnedover.net,dagne-dover.com,dagne-dover.net,dagnedover.org,dagnedover.info,daphnedover.com",,+1 646-934-6528,"support@dagnedover.com,press@dagnedover.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,28,32,"E-commerce,Consumer Discretionary,Retail,B2C","Dagne Dover makes bags for humans getting the most out of life. Say goodbye chaos and #HelloDagne with our work bags, handbags, travel bags, gym bags, and laptop bags.",2012,"New York, NY 10001, USA",America/New_York,-5,,,,New York,10001,New York,NY,United States,US,40.7536854,-73.9991637,https://logo.clearbit.com/dagnedover.com,dagnedover,company/dagne-dover,DagneDover,6.01E+08,"Bags that get it, so you can get after it. Designed for humans getting the most out of life. âœ¨âš¡ï¸ Goodbye chaos, #HelloDagne",3900,409,New York,http://t.co/rEOOmYqfnk,https://pbs.twimg.com/profile_images/1133816620986634240/fIhLXPb-_normal.png,organization/dagne-dover,FALSE,private,,,,10153,57028,18,11-50,,1300000,,$1M-$10M,,"bing_advertiser,kiss_metrics,cloud_flare,klaviyo,quantcast,microsoft_office_365,google_remarketing,vimeo,yotpo,google_adwords,app_nexus,talkable,google_tag_manager,shopify,steel_house,facebook_advertiser,google_analytics,conversio",
accessoryplace.com,found,,,accessoryplace.com,,,,cs@accessoryplace.com,,,,,,,,"Accessory Place has the largest range of Baby Clothing Accessories for boys & girls segregated by your childâ€™s age. One-Stop Shop for baby shoes & booties, baby headbands, baby baseball caps, baby hats, baby umbrellas, baby winter accessories, Baby Soc...",,"772 Newark Ave #8605, Elizabeth, NJ 07208-3536, US",America/New_York,-5,772,Newark Ave,8605,Elizabeth,7208,New Jersey,NJ,United States,US,40.68039,-74.2098,,,,,,,,,,,,,FALSE,private,,,,,1185431,,,,,,,,"google_apps,cloud_flare,amazon_s3,shopify,go_squared,facebook_advertiser,google_analytics,conversio,google_tag_manager",
rayconglobal.com,found,Raycon,Raycon Inc.,rayconglobal.com,buyraycon.com,,,"unsubscribe@rayconglobal.com,legal@rayconglobal.com,support@rayconglobal.com",Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,48,51,"E-commerce,Consumer Electronics,B2C","Introducing Raycon, the newest electronics brand by Ray J. By designing premium wireless audio at affordable prices without excessive markups, Raycon inspires the underdog in all of us. Power your journey to the top.",,"1115 Broadway #12, New York, NY 10010, USA",America/New_York,-5,1115,Broadway,12,New York,10010,New York,NY,United States,US,40.7431251,-73.9897521,https://logo.clearbit.com/rayconglobal.com,,company/raycon-global-inc,rayconglobal,4.89E+09,"The Next Wave in Tech
 Starting at $79 
 Founded by Ray J",1785,33,"New York, NY",https://t.co/bl7SJdxDFb,https://pbs.twimg.com/profile_images/1139567852636246016/S1fDTDj__normal.png,organization/raycon-global-inc,FALSE,private,,,,8891,37924,20,11-50,,,,,,"bing_advertiser,google_apps,namecheap_dns,cloud_flare,klaviyo,zendesk,quantcast,mailchimp,google_tag_manager,shopify,twitter_button,facebook_advertiser,google_analytics,conversio,privy",
rebeccaminkoff.com,found,Rebecca Minkoff,Rebecca Minkoff LLC,rebeccaminkoff.com,uriminkoff.com,,,customercare@rebeccaminkoff.com,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",23,31,"Apparel & Footwear,E-commerce,Consumer Staples,B2C","Shop women&#39;s designer handbags, designer clothing, shoes, and accessories from Rebecca Minkoff, featuring on trend styles for every season.",2005,"16 W 22nd St #7, New York, NY 10010-5969, US",America/New_York,-5,16,W 22nd St,7,New York,10010,New York,NY,United States,US,40.74121,-73.98982,https://logo.clearbit.com/rebeccaminkoff.com,rebeccaminkoff,company/rebecca-minkoff,RebeccaMinkoff,1.63E+07,"Letâ€™s join forces. Alone, we are strong, but together we are unstoppable.",917610,1181,"New York, NY",http://t.co/zbInE8KnwY,https://pbs.twimg.com/profile_images/954007008117534720/0CF9kd51_normal.jpg,organization/rebecca-minkoff,FALSE,private,,470945140,+1 727-643-7502,,37733,140,51-250,,,,$10M-$50M,,"cloud_flare,dynamic_yield,godaddy_nameserver,typekit_by_adobe,microsoft_exchange_online,facebook_advertiser,bronto,outlook,youtube,microsoft_office_365,google_remarketing,swell_rewards,yotpo,google_analytics,facebook_connect,google_tag_manager,mailgun,shopify,amazon_s3,amazon_payments,bing_advertiser,sentry,paypal,adroll,conversio,criteo,segment",
flatspot.com,found,Flatspot,,flatspot.com,,,+1 800-862-0192,"20orders@flatspot.com,20hello@flatspot.com,orders@flatspot.com,hello@flatspot.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","Est.1995 in the Southwest of England, Flatspot is an independent skate store and a leading online destination for men's contemporary fashion and streetwear.",1995,,,,,,,,,,,,,,,https://logo.clearbit.com/flatspot.com,flatspotuk,,Flatspot,1.90E+07,Flatspot Est. 1995. South West of England. Always in Colour.,7742,165,UK,http://t.co/8f2xhZamuM,https://pbs.twimg.com/profile_images/623860101170991104/Y1GZN5l4_normal.jpg,,FALSE,private,,,,,53356,,,,,,,,"cloud_flare,godaddy_nameserver,double_click,amazon_s3,google_remarketing,google_adwords,mandrill,shopify,facebook_advertiser,google_analytics,conversio,google_tag_manager",
bohme.com,found,bÃ¶hme,,bohme.com,,,+1 801-614-2722,"webteam@bohme.com,stephaniec@bohme.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,Apparel & Footwear,B2C","Explore Bohme's unique assortment of clothing, shoes, and accessories!",,"9783 S 600 W, Sandy, UT 84070, USA",America/Denver,-7,9783,South 600 West,,Sandy,84070,Utah,UT,United States,US,40.5737384,-111.9082173,,bohmeboutique,company/bohme,,,,,,,,,organization/bohme-inc,FALSE,private,,,,3924,20328,120,51-250,,,,$10M-$50M,,"google_apps,visual_website_optimizer,cloud_flare,live_chat,godaddy_nameserver,double_click,trustpilot,amazon_s3,google_remarketing,alexa,google_adwords,google_tag_manager,shopify,youtube,vimeo,facebook_advertiser,google_analytics,conversio,criteo,privy",
thechivery.com,found,The Chivery,,thechivery.com,buymebrunch.com,,,,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,59,45,"E-commerce,Consumer Staples,B2C","The Chive is a male-centric website owned and operated by Resignation, LLC.",2011,,,,,,,,,,,,,,,https://logo.clearbit.com/thechivery.com,thechivery,,TheChivery,2.45E+08,"Rad T-shirts. Awesome designs. Cool shit you want. Show off your Chive gear with the hashtag #thechivery, & #KCCO",80215,348,IG & Snapchat: thechivery,https://t.co/SiiZ4JV6hL,https://pbs.twimg.com/profile_images/1162393378132307968/hAccGQvQ_normal.jpg,organization/the-chivery,FALSE,private,,,,25055,84359,120,51-250,,,,$10M-$50M,,"google_apps,cloud_flare,typekit_by_adobe,recurly,zendesk,double_click,sendgrid,amazon_payments,youtube,google_remarketing,vimeo,zopim,google_adwords,ios,facebook_connect,google_tag_manager,shopify,klaviyo,yotpo,facebook_advertiser,google_analytics,conversio",
puravidabracelets.com,found,Pura Vida Bracelets,"Creative Genius, Inc",puravidabracelets.com,,,"+1 858-232-4945,+1 800-352-5267","info@puravidabracelets.com,legal@puravidabracelets.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,56,42,"E-commerce,Consumer Discretionary,Retail,B2C","Founded in Costa Rica, each purchase helps provide full-time jobs for artisans worldwide! Shop Pura Vida for the latest handmade bracelets and accessories.",2010,"1025 Prospect St #350, La Jolla, CA 92037, USA",America/Los_Angeles,-8,1025,Prospect Street,350,San Diego,92037,California,CA,United States,US,32.8476017,-117.2741651,https://logo.clearbit.com/puravidabracelets.com,puravidabracelets,company/pura-vida-bracelets,puravidabrac,1.66E+08,Founded in Costa Rica. Supporting 650+ artisans worldwide with full-time jobs,43975,59,"San Diego, CA",https://t.co/Y7SOB3mNwk,https://pbs.twimg.com/profile_images/758064897116614657/oblHaZCu_normal.jpg,organization/pura-vida-bracelets,FALSE,private,,,,5101,20368,320,251-1K,,,,$50M-$100M,,"google_apps,cloud_flare,godaddy_nameserver,nosto,double_click,crazy_egg,justuno,facebook_advertiser,bronto,google_remarketing,swell_rewards,yotpo,hotjar,google_adwords,facebook_connect,talkable,google_tag_manager,shopify,amazon_payments,instagram,bing_advertiser,optimizely,zopim,google_analytics,conversio",
misfitsmarket.com,found,Misfits Market,Misfits Market Inc,misfitsmarket.com,,,"+1 916-445-1245,+1 800-952-5210,+1 800-326-2297,+1 916-928-1227",contact@misfitsmarket.com,,,,,,,,"Misfits Market delivers ugly, but otherwise perfectly edible fruits and vegetables right to your door. Our mission is to combat food waste and provide affordable, healthy produce to the world.",,"3939 Germantown Ave, Philadelphia, PA 19140-3423, US",America/New_York,-5,3939,Germantown Ave,,Philadelphia,19140,Pennsylvania,PA,United States,US,40.01357,-75.15203,https://logo.clearbit.com/misfitsmarket.com,,,misfitsmarket,1.11E+18,"A subscription box of sometimes funny-looking, always delicious produce, designed to break the cycle of food waste. #MisfitsMarket",811,23,"Philadelphia, PA",https://t.co/1sJXaMu6nZ,https://pbs.twimg.com/profile_images/1131300714251206656/ulJpPv1K_normal.png,,FALSE,private,,,,11509,70269,,,,16500000,,,,"bing_advertiser,google_apps,cloud_flare,zendesk,amazon_s3,sendgrid,mixpanel,google_analytics,hotjar,google_maps,workable,google_tag_manager,shopify,heap,amplitude,klaviyo,crazy_egg,facebook_advertiser,zopim,conversio",
